"X","crop","year","yield","pct_change_yield","genres","mean_ratings","count","pct_change_rating"
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Documentary",7.21708428246014,439,-0.146554495408547
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Drama",6.86050972869279,3649,-0.497989879904165
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Family",7.09429477020602,1262,-2.09952198739607
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Fantasy",6.74244791666667,384,-0.674274949213573
222,"soybean",1986,11096.5536761172,-1.73513529286583,"History",7.22477064220184,109,-2.37513415839476
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Horror",5.60431654676259,278,2.30457747492951
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Music",6.88646864686469,303,-5.45877676691224
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Musical",6.78561151079137,139,6.21611036423671
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Mystery",7.1,329,0.42362496936605
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Other",6.38133333333333,75,-9.7741121023397
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Romance",6.6387969924812,665,-1.61815976558071
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Sci-Fi",6.46024096385542,249,0.504090673155296
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Short",6.54436781609195,435,2.48867593538069
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Sport",6.15967741935484,124,0.00678912963359242
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Talk-Show",7.56818181818182,66,4.905490549055
222,"soybean",1986,11096.5536761172,-1.73513529286583,"Thriller",5.87671755725191,262,-2.54729618258354
222,"soybean",1986,11096.5536761172,-1.73513529286583,"War",6.4368932038835,103,-4.11321214498616
223,"soybean",1987,11117.4958871584,0.188727163878575,"Action",6.61731946144431,1634,-3.6651895121144
223,"soybean",1987,11117.4958871584,0.188727163878575,"Adult",5.9877358490566,424,0.203402027411435
223,"soybean",1987,11117.4958871584,0.188727163878575,"Adventure",6.93403068340307,1434,-0.266856910367119
223,"soybean",1987,11117.4958871584,0.188727163878575,"Animation",7.10102105934907,1567,0.62928738217955
223,"soybean",1987,11117.4958871584,0.188727163878575,"Biography",7.15826771653543,127,1.64157317690069
223,"soybean",1987,11117.4958871584,0.188727163878575,"Comedy",6.87992125984252,3302,0.280706773697769
223,"soybean",1987,11117.4958871584,0.188727163878575,"Crime",6.9263109475621,1087,0.54858016659911
223,"soybean",1987,11117.4958871584,0.188727163878575,"Documentary",7.40018450184502,542,2.53703867405114
223,"soybean",1987,11117.4958871584,0.188727163878575,"Drama",6.90586473671076,4007,0.661102597497682
223,"soybean",1987,11117.4958871584,0.188727163878575,"Family",7.2551328068916,1393,2.26714623363344
223,"soybean",1987,11117.4958871584,0.188727163878575,"Fantasy",6.5676844783715,393,-2.59198796127401
223,"soybean",1987,11117.4958871584,0.188727163878575,"History",7.2379679144385,187,0.182667006196307
223,"soybean",1987,11117.4958871584,0.188727163878575,"Horror",5.61568123393316,389,0.202784533595563
223,"soybean",1987,11117.4958871584,0.188727163878575,"Music",7.25296167247387,287,5.32192977856714
223,"soybean",1987,11117.4958871584,0.188727163878575,"Musical",6.61875,112,-2.45904898218834
223,"soybean",1987,11117.4958871584,0.188727163878575,"Mystery",7.12184684684685,444,0.307702068265487
223,"soybean",1987,11117.4958871584,0.188727163878575,"Other",6.56206896551724,87,2.83225499661365
223,"soybean",1987,11117.4958871584,0.188727163878575,"Romance",6.96394176931691,893,4.89764602237355
223,"soybean",1987,11117.4958871584,0.188727163878575,"Sci-Fi",6.31274509803922,306,-2.28313257417841
223,"soybean",1987,11117.4958871584,0.188727163878575,"Short",6.54635627530364,494,0.0303842826009941
223,"soybean",1987,11117.4958871584,0.188727163878575,"Sport",6.15645161290323,124,-0.0523697302958413
223,"soybean",1987,11117.4958871584,0.188727163878575,"Talk-Show",7.27741935483871,93,-3.84190642255161
223,"soybean",1987,11117.4958871584,0.188727163878575,"Thriller",5.91350482315113,311,0.625983221770197
223,"soybean",1987,11117.4958871584,0.188727163878575,"War",6.9525,160,8.01018099547501
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Action",6.45193798449612,1419,-2.49922159435981
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Adult",6.05983827493261,371,1.20416844853586
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Adventure",6.89118165784832,1134,-0.617952638388403
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Animation",6.96361538461538,1300,-1.93501291694922
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Biography",7.12112676056338,142,-0.518853966389874
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Comedy",6.82293781725888,3152,-0.828257191201414
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Crime",6.83842105263158,1140,-1.26892794152499
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Documentary",7.04599659284497,587,-4.78620376170004
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Drama",6.908,3775,0.0309195643217478
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Family",7.26961038961039,1155,0.199549520375956
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Fantasy",6.65574837310195,461,1.34086670911888
224,"soybean",1988,10911.9418196194,-1.84892416084841,"History",7.57107438016529,242,4.60220975921017
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Horror",5.63943965517241,464,0.423072824997364
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Music",7.1522491349481,289,-1.38857120820023
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Musical",6.38709677419355,93,-3.49995430869047
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Mystery",6.95885947046843,491,-2.28855491957935
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Other",6.60344827586207,116,0.630583289542835
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Romance",6.88479467258602,901,-1.13652726218377
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Sci-Fi",6.28429487179487,312,-0.450679154670551
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Short",6.60202839756592,493,0.850429153578239
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Sport",6.43790322580645,124,4.57165313073085
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Talk-Show",7.5,70,3.05851063829787
224,"soybean",1988,10911.9418196194,-1.84892416084841,"Thriller",6.07379679144385,374,2.71060856609406
224,"soybean",1988,10911.9418196194,-1.84892416084841,"War",6.8719806763285,207,-1.15813482447321
225,"soybean",1989,11229.9185020104,2.91402472307253,"Action",6.55250596658711,1676,1.55872518199421
225,"soybean",1989,11229.9185020104,2.91402472307253,"Adult",6.20606796116505,412,2.41309552496376
225,"soybean",1989,11229.9185020104,2.91402472307253,"Adventure",6.82483847810481,1393,-0.962725741933573
225,"soybean",1989,11229.9185020104,2.91402472307253,"Animation",6.91186943620178,1348,-0.743090270722346
225,"soybean",1989,11229.9185020104,2.91402472307253,"Biography",6.89714285714286,140,-3.14534358047011
225,"soybean",1989,11229.9185020104,2.91402472307253,"Comedy",6.89529078014184,3525,1.06043708473995
225,"soybean",1989,11229.9185020104,2.91402472307253,"Crime",6.81637658227848,1264,-0.322361992387372
225,"soybean",1989,11229.9185020104,2.91402472307253,"Documentary",7.08524332810047,637,0.557007582083612
225,"soybean",1989,11229.9185020104,2.91402472307253,"Drama",6.90429813664596,4025,-0.0535880624499162
225,"soybean",1989,11229.9185020104,2.91402472307253,"Family",7.23338607594937,1264,-0.498297869068645
225,"soybean",1989,11229.9185020104,2.91402472307253,"Fantasy",6.59295499021526,511,-0.94344586613971
225,"soybean",1989,11229.9185020104,2.91402472307253,"History",7.19222614840989,283,-5.00388997297275
225,"soybean",1989,11229.9185020104,2.91402472307253,"Horror",5.60994263862333,523,-0.523048713217889
225,"soybean",1989,11229.9185020104,2.91402472307253,"Music",7.23170731707317,287,1.11095378007474
225,"soybean",1989,11229.9185020104,2.91402472307253,"Musical",6.57037037037037,81,2.86943509165731
225,"soybean",1989,11229.9185020104,2.91402472307253,"Mystery",7.02310286677909,593,0.923188585475725
225,"soybean",1989,11229.9185020104,2.91402472307253,"Other",6.84444444444445,180,3.6495503336235
225,"soybean",1989,11229.9185020104,2.91402472307253,"Romance",6.73271832718327,813,-2.20887263360648
225,"soybean",1989,11229.9185020104,2.91402472307253,"Sci-Fi",6.17577639751553,322,-1.72682021600215
225,"soybean",1989,11229.9185020104,2.91402472307253,"Short",6.54214559386973,522,-0.907036445318358
225,"soybean",1989,11229.9185020104,2.91402472307253,"Sport",6.71888888888889,180,4.36455245173776
225,"soybean",1989,11229.9185020104,2.91402472307253,"Talk-Show",7.26829268292683,82,-3.08943089430893
225,"soybean",1989,11229.9185020104,2.91402472307253,"Thriller",5.83809523809524,399,-3.8806295541636
225,"soybean",1989,11229.9185020104,2.91402472307253,"War",7.09409090909091,220,3.23211375619115
226,"soybean",1990,12114.5890044793,7.87779984610329,"Action",6.38689288090486,1503,-2.52747706796077
226,"soybean",1990,12114.5890044793,7.87779984610329,"Adult",6.19133663366337,404,-0.237369741901987
226,"soybean",1990,12114.5890044793,7.87779984610329,"Adventure",7.05024734982332,1415,3.30277225522126
226,"soybean",1990,12114.5890044793,7.87779984610329,"Animation",6.99199706314244,1362,1.15927576005678
226,"soybean",1990,12114.5890044793,7.87779984610329,"Biography",6.839375,160,-0.837562137531096
226,"soybean",1990,12114.5890044793,7.87779984610329,"Comedy",6.97618410489698,3737,1.17316770727218
226,"soybean",1990,12114.5890044793,7.87779984610329,"Crime",6.70660237388724,1348,-1.61044811809014
226,"soybean",1990,12114.5890044793,7.87779984610329,"Documentary",7.02060857538036,723,-0.91224464322579
226,"soybean",1990,12114.5890044793,7.87779984610329,"Drama",6.8402478314746,4035,-0.927687418818144
226,"soybean",1990,12114.5890044793,7.87779984610329,"Family",7.09252640129976,1231,-1.94735457461561
226,"soybean",1990,12114.5890044793,7.87779984610329,"Fantasy",6.43852813852814,462,-2.34230101549772
226,"soybean",1990,12114.5890044793,7.87779984610329,"History",7.21747967479675,246,0.351122529600141
226,"soybean",1990,12114.5890044793,7.87779984610329,"Horror",5.55341176470588,425,-1.00769076546785
226,"soybean",1990,12114.5890044793,7.87779984610329,"Music",7.24985835694051,353,0.250992456850247
226,"soybean",1990,12114.5890044793,7.87779984610329,"Musical",7.09649122807018,114,8.00747641369496
226,"soybean",1990,12114.5890044793,7.87779984610329,"Mystery",7.0950184501845,542,1.02398590437265
226,"soybean",1990,12114.5890044793,7.87779984610329,"Other",6.67209302325581,172,-2.51812141347026
226,"soybean",1990,12114.5890044793,7.87779984610329,"Romance",6.52310513447433,818,-3.11335158434641
226,"soybean",1990,12114.5890044793,7.87779984610329,"Sci-Fi",6.0978102189781,274,-1.26245144770454
226,"soybean",1990,12114.5890044793,7.87779984610329,"Short",6.3631970260223,538,-2.73531925084505
226,"soybean",1990,12114.5890044793,7.87779984610329,"Sport",6.83640552995392,217,1.74904873422402
226,"soybean",1990,12114.5890044793,7.87779984610329,"Talk-Show",6.99878048780488,82,-3.70805369127514
226,"soybean",1990,12114.5890044793,7.87779984610329,"Thriller",5.74959128065395,367,-1.51597316987526
226,"soybean",1990,12114.5890044793,7.87779984610329,"War",7.23028571428571,175,1.91983450649427
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Action",6.53292533659731,1634,2.28643971983699
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Adult",6.18719806763285,414,-0.0668444679298866
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Adventure",7.08911651728553,1562,0.551316365704297
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Animation",7.1132848645076,1513,1.73466607994609
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Biography",6.91818181818182,143,1.15225175080791
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Comedy",7.00351145038168,3930,0.391723398835152
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Crime",6.81718131433096,1263,1.64880716462736
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Documentary",7.17095541401274,785,2.14150720721863
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Drama",6.90377262299261,3923,0.928691373223474
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Family",7.19041353383459,1064,1.38014477488432
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Fantasy",6.58095238095238,483,2.21206212600009
227,"soybean",1991,11445.6131421141,-5.52206816193145,"History",7.48286713286713,286,3.67701012026549
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Horror",5.6,354,0.83891195661389
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Music",7.27204819277108,415,0.306072680845235
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Musical",6.82680412371134,97,-3.80028799714559
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Mystery",7.02337917485265,509,-1.00971231907067
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Other",7.04615384615385,169,5.60634903611555
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Romance",6.62362971985384,821,1.54105419592645
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Sci-Fi",6.24147286821705,258,2.35597114504863
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Short",6.74388984509466,581,5.98272876850294
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Sport",6.7565,200,-1.16882372767109
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Talk-Show",6.8394495412844,109,-2.27655299088334
227,"soybean",1991,11445.6131421141,-5.52206816193145,"Thriller",5.74,350,-0.166816738543184
227,"soybean",1991,11445.6131421141,-5.52206816193145,"War",6.89333333333333,120,-4.66029136700123
228,"soybean",1992,11671.0109799616,1.96929456769904,"Action",6.53590425531915,1504,0.0455985422817048
228,"soybean",1992,11671.0109799616,1.96929456769904,"Adult",6.29188118811881,505,1.69193097330422
228,"soybean",1992,11671.0109799616,1.96929456769904,"Adventure",7.08560606060606,1584,-0.0495189586870252
228,"soybean",1992,11671.0109799616,1.96929456769904,"Animation",7.11291696238467,1409,-0.00517204259265242
228,"soybean",1992,11671.0109799616,1.96929456769904,"Biography",6.97153284671533,137,0.771171240300406
228,"soybean",1992,11671.0109799616,1.96929456769904,"Comedy",7.02885043263288,4045,0.361803966920324
228,"soybean",1992,11671.0109799616,1.96929456769904,"Crime",6.83067577828398,1317,0.197947851623835
228,"soybean",1992,11671.0109799616,1.96929456769904,"Documentary",7.12360616844603,843,-0.660292008986483
228,"soybean",1992,11671.0109799616,1.96929456769904,"Drama",6.85292450399382,3881,-0.736526559832575
228,"soybean",1992,11671.0109799616,1.96929456769904,"Family",7.06808873720137,1172,-1.70122060515184
228,"soybean",1992,11671.0109799616,1.96929456769904,"Fantasy",6.7445871559633,545,2.4864907924959
228,"soybean",1992,11671.0109799616,1.96929456769904,"History",7.25016611295681,301,-3.10978420140891
228,"soybean",1992,11671.0109799616,1.96929456769904,"Horror",5.64587912087912,364,0.81927001569856
228,"soybean",1992,11671.0109799616,1.96929456769904,"Music",7.24915254237288,413,-0.314844591114774
228,"soybean",1992,11671.0109799616,1.96929456769904,"Musical",6.75540540540541,74,-1.04585860399806
228,"soybean",1992,11671.0109799616,1.96929456769904,"Mystery",7.06137931034483,435,0.541052028462889
228,"soybean",1992,11671.0109799616,1.96929456769904,"Other",6.73473053892215,167,-4.4197630938996
228,"soybean",1992,11671.0109799616,1.96929456769904,"Romance",6.53239740820734,926,-1.37737638583626
228,"soybean",1992,11671.0109799616,1.96929456769904,"Sci-Fi",6.36489361702128,282,1.97742986968212
228,"soybean",1992,11671.0109799616,1.96929456769904,"Short",6.59237012987013,616,-2.246770316611
228,"soybean",1992,11671.0109799616,1.96929456769904,"Sport",6.76623376623377,231,0.144065214737962
228,"soybean",1992,11671.0109799616,1.96929456769904,"Talk-Show",6.24444444444444,99,-8.69960503763322
228,"soybean",1992,11671.0109799616,1.96929456769904,"Thriller",5.6976253298153,379,-0.738234672207322
228,"soybean",1992,11671.0109799616,1.96929456769904,"War",7.02991452991453,117,1.98135198135203
229,"soybean",1993,12315.6476997994,5.52340085143096,"Action",6.76009538950715,1887,3.43014715990591
229,"soybean",1993,12315.6476997994,5.52340085143096,"Adult",6.30644599303136,574,0.231485695248874
229,"soybean",1993,12315.6476997994,5.52340085143096,"Adventure",7.18787706317587,1757,1.44336280757136
229,"soybean",1993,12315.6476997994,5.52340085143096,"Animation",7.29629147690306,1537,2.57804942034516
229,"soybean",1993,12315.6476997994,5.52340085143096,"Biography",7.10245098039216,204,1.87789595997547
229,"soybean",1993,12315.6476997994,5.52340085143096,"Comedy",7.06883243771373,4094,0.568827085795211
229,"soybean",1993,12315.6476997994,5.52340085143096,"Crime",6.95122273628553,1513,1.76478816905337
229,"soybean",1993,12315.6476997994,5.52340085143096,"Documentary",7.16536748329621,898,0.586238400364711
229,"soybean",1993,12315.6476997994,5.52340085143096,"Drama",6.93531376759723,4191,1.20224968997389
229,"soybean",1993,12315.6476997994,5.52340085143096,"Family",7.15480620155039,1290,1.22688703514152
229,"soybean",1993,12315.6476997994,5.52340085143096,"Fantasy",6.81482213438735,506,1.04135326299328
229,"soybean",1993,12315.6476997994,5.52340085143096,"History",7.19651162790698,172,-0.740044906749687
229,"soybean",1993,12315.6476997994,5.52340085143096,"Horror",5.72547770700637,314,1.40985282226263
229,"soybean",1993,12315.6476997994,5.52340085143096,"Music",7.29744680851064,470,0.666205682049987
229,"soybean",1993,12315.6476997994,5.52340085143096,"Musical",6.5641975308642,81,-2.83044263173626
229,"soybean",1993,12315.6476997994,5.52340085143096,"Mystery",7.27781456953642,604,3.0650564100772
229,"soybean",1993,12315.6476997994,5.52340085143096,"Other",6.65635593220339,236,-1.16373782537865
229,"soybean",1993,12315.6476997994,5.52340085143096,"Romance",6.62842696629213,890,1.47005076519285
229,"soybean",1993,12315.6476997994,5.52340085143096,"Sci-Fi",6.3420245398773,326,-0.359300225895726
229,"soybean",1993,12315.6476997994,5.52340085143096,"Short",6.56772793053546,691,-0.373798783278498
229,"soybean",1993,12315.6476997994,5.52340085143096,"Sport",6.4487012987013,308,-4.69289827255282
229,"soybean",1993,12315.6476997994,5.52340085143096,"Talk-Show",6.20246913580247,81,-0.672202451561792
229,"soybean",1993,12315.6476997994,5.52340085143096,"Thriller",5.65288220551378,399,-0.785294253509122
229,"soybean",1993,12315.6476997994,5.52340085143096,"War",6.50574712643678,87,-7.45624148412117
230,"soybean",1994,12713.3842952214,3.22952235332681,"Action",6.75739206279983,2293,-0.0399894757626681
230,"soybean",1994,12713.3842952214,3.22952235332681,"Adult",6.3875,616,1.28525649879829
230,"soybean",1994,12713.3842952214,3.22952235332681,"Adventure",7.15920930232558,2150,-0.398834879872353
230,"soybean",1994,12713.3842952214,3.22952235332681,"Animation",7.31953955135773,1694,0.318628642074719
230,"soybean",1994,12713.3842952214,3.22952235332681,"Biography",6.86268656716418,201,-3.37579821233404
230,"soybean",1994,12713.3842952214,3.22952235332681,"Comedy",7.06714453584019,4255,-0.0238780857859146
230,"soybean",1994,12713.3842952214,3.22952235332681,"Crime",6.9934396076027,1631,0.607330147785341
230,"soybean",1994,12713.3842952214,3.22952235332681,"Documentary",7.18310749774164,1107,0.247579966928212
230,"soybean",1994,12713.3842952214,3.22952235332681,"Drama",6.90936872629935,4483,-0.374100468519518
230,"soybean",1994,12713.3842952214,3.22952235332681,"Family",7.15595588235294,1360,0.0160686505009636
230,"soybean",1994,12713.3842952214,3.22952235332681,"Fantasy",6.80910683012259,571,-0.0838657877205672
230,"soybean",1994,12713.3842952214,3.22952235332681,"History",7.36028037383178,214,2.27566846817464
230,"soybean",1994,12713.3842952214,3.22952235332681,"Horror",5.73046357615894,302,0.0870821511796216
230,"soybean",1994,12713.3842952214,3.22952235332681,"Music",7.34447058823529,425,0.644386741809601
230,"soybean",1994,12713.3842952214,3.22952235332681,"Musical",7.20967741935484,93,9.8333404114617
230,"soybean",1994,12713.3842952214,3.22952235332681,"Mystery",7.09176829268293,656,-2.55634813275189
230,"soybean",1994,12713.3842952214,3.22952235332681,"Other",6.91892744479495,317,3.94467356111841
230,"soybean",1994,12713.3842952214,3.22952235332681,"Romance",6.73022312373225,986,1.53575136239396
230,"soybean",1994,12713.3842952214,3.22952235332681,"Sci-Fi",6.31967213114754,366,-0.352449105001294
230,"soybean",1994,12713.3842952214,3.22952235332681,"Short",6.60054794520548,730,0.499716416653455
230,"soybean",1994,12713.3842952214,3.22952235332681,"Sport",6.71163522012579,318,4.07731586943625
230,"soybean",1994,12713.3842952214,3.22952235332681,"Talk-Show",6.38,115,2.86226114649678
230,"soybean",1994,12713.3842952214,3.22952235332681,"Thriller",5.76780821917808,438,2.03305162722481
230,"soybean",1994,12713.3842952214,3.22952235332681,"War",7.11775700934579,107,9.40721904824803
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Action",6.90427176566314,2458,2.17361522756536
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Adult",6.39351988217968,679,0.0942447307973346
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Adventure",7.32454702329594,2318,2.30944108473894
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Animation",7.43774062816616,1974,1.61487038875969
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Biography",6.89806451612903,310,0.515511653032833
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Comedy",7.10939471839215,4279,0.597839514073803
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Crime",7.03913305237809,1661,0.653375839918811
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Documentary",7.14599504541701,1211,-0.516662911369458
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Drama",6.96751907609816,4849,0.841615958017558
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Family",7.11898016997167,1412,-0.516712413955123
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Fantasy",7.00179856115108,556,2.82991199632891
231,"soybean",1995,12476.4182324558,-1.8639101694949,"History",7.42961956521739,368,0.942072691036779
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Horror",5.6267029972752,367,-1.81068385663292
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Music",7.43630705394191,482,1.25041641331817
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Musical",6.75365853658537,82,-6.32509412342442
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Mystery",7.11926229508197,732,0.387688955199038
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Other",7.15225806451613,310,3.37235245755764
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Romance",6.80464216634429,1034,1.10574406292151
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Sci-Fi",6.29800884955752,452,-0.342791226197462
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Short",6.6487684729064,812,0.730553404069226
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Sport",6.62269736842105,304,-1.32512940271318
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Talk-Show",6.84150943396226,159,7.23369018749624
231,"soybean",1995,12476.4182324558,-1.8639101694949,"Thriller",5.82674199623352,531,1.02177074576585
231,"soybean",1995,12476.4182324558,-1.8639101694949,"War",7.43155339805825,206,4.40864149057685
232,"soybean",1996,13166.2116973363,5.52877798762862,"Action",6.92350443844076,2591,0.278561931372234
232,"soybean",1996,13166.2116973363,5.52877798762862,"Adult",6.48270676691729,532,1.39495749416837
232,"soybean",1996,13166.2116973363,5.52877798762862,"Adventure",7.19391143911439,2168,-1.78353123771421
232,"soybean",1996,13166.2116973363,5.52877798762862,"Animation",7.33894255210981,1967,-1.32833451710065
232,"soybean",1996,13166.2116973363,5.52877798762862,"Biography",6.72935153583618,293,-2.44580171580544
232,"soybean",1996,13166.2116973363,5.52877798762862,"Comedy",7.06263374485597,4860,-0.657734946340903
232,"soybean",1996,13166.2116973363,5.52877798762862,"Crime",7.05163288288288,1776,0.177576278382284
232,"soybean",1996,13166.2116973363,5.52877798762862,"Documentary",7.20030326004549,1319,0.759981140251559
232,"soybean",1996,13166.2116973363,5.52877798762862,"Drama",6.97454508280515,4891,0.100839432662533
232,"soybean",1996,13166.2116973363,5.52877798762862,"Family",7.22015838732901,1389,1.42124595014489
232,"soybean",1996,13166.2116973363,5.52877798762862,"Fantasy",6.829793977813,631,-2.45657714708381
232,"soybean",1996,13166.2116973363,5.52877798762862,"History",7.22016129032258,248,-2.81923284303025
232,"soybean",1996,13166.2116973363,5.52877798762862,"Horror",5.93832923832924,407,5.53834530105728
232,"soybean",1996,13166.2116973363,5.52877798762862,"Music",7.35653153153153,444,-1.07278413642281
232,"soybean",1996,13166.2116973363,5.52877798762862,"Musical",6.61739130434783,92,-2.01768021731278
232,"soybean",1996,13166.2116973363,5.52877798762862,"Mystery",7.24782608695652,736,1.80585833961144
232,"soybean",1996,13166.2116973363,5.52877798762862,"Other",6.63728323699422,346,-7.20017123091244
232,"soybean",1996,13166.2116973363,5.52877798762862,"Romance",6.85032021957914,1093,0.671277814736141
232,"soybean",1996,13166.2116973363,5.52877798762862,"Sci-Fi",6.34665127020785,433,0.772346019389084
232,"soybean",1996,13166.2116973363,5.52877798762862,"Short",6.66135371179039,916,0.189286766944511
232,"soybean",1996,13166.2116973363,5.52877798762862,"Sport",6.6463768115942,345,0.357549829863292
232,"soybean",1996,13166.2116973363,5.52877798762862,"Talk-Show",6.59444444444444,306,-3.61126432555004
232,"soybean",1996,13166.2116973363,5.52877798762862,"Thriller",5.92202166064982,554,1.63521337443618
232,"soybean",1996,13166.2116973363,5.52877798762862,"War",7.19345794392523,107,-3.20384502915946
233,"soybean",1997,13259.7435816228,0.710393288795612,"Action",7.00343362831858,2825,1.15446145212295
233,"soybean",1997,13259.7435816228,0.710393288795612,"Adult",6.51852551984877,529,0.552527736010996
233,"soybean",1997,13259.7435816228,0.710393288795612,"Adventure",7.16485647788984,2578,-0.40388266481255
233,"soybean",1997,13259.7435816228,0.710393288795612,"Animation",7.37197278911565,2205,0.450068068680336
233,"soybean",1997,13259.7435816228,0.710393288795612,"Biography",7.10925925925926,324,5.64553243206178
233,"soybean",1997,13259.7435816228,0.710393288795612,"Comedy",6.9587835354649,5442,-1.47041759692988
233,"soybean",1997,13259.7435816228,0.710393288795612,"Crime",7.04979057591623,1910,-0.026125962557158
233,"soybean",1997,13259.7435816228,0.710393288795612,"Documentary",7.22206381534284,1473,0.302217205462698
233,"soybean",1997,13259.7435816228,0.710393288795612,"Drama",6.94723082881487,5164,-0.391627750139859
233,"soybean",1997,13259.7435816228,0.710393288795612,"Family",6.90176553672316,1416,-4.40977653848444
233,"soybean",1997,13259.7435816228,0.710393288795612,"Fantasy",6.52556480380499,841,-4.4544414516209
233,"soybean",1997,13259.7435816228,0.710393288795612,"History",7.33479318734793,411,1.58766393735546
233,"soybean",1997,13259.7435816228,0.710393288795612,"Horror",5.85926892950392,383,-1.33135610459289
233,"soybean",1997,13259.7435816228,0.710393288795612,"Music",7.03300395256917,506,-4.39782766614481
233,"soybean",1997,13259.7435816228,0.710393288795612,"Musical",5.81120331950207,241,-12.1828670508886
233,"soybean",1997,13259.7435816228,0.710393288795612,"Mystery",7.31002506265664,798,0.858174229815696
233,"soybean",1997,13259.7435816228,0.710393288795612,"Other",6.01017964071856,334,-9.44819700898663
233,"soybean",1997,13259.7435816228,0.710393288795612,"Romance",6.80284360189573,1266,-0.69305691064945
233,"soybean",1997,13259.7435816228,0.710393288795612,"Sci-Fi",6.43301204819277,415,1.36072984489177
233,"soybean",1997,13259.7435816228,0.710393288795612,"Short",6.67192118226601,1015,0.158638482999563
233,"soybean",1997,13259.7435816228,0.710393288795612,"Sport",6.72521994134897,341,1.1862572946095
